customer_tweet_id,customer_text,customer_id,brand_response,brand_tweet_id
1170703,@AskAmex  still waiting for my bonus points,395344,@395344 Hi. Which U.S. based card is this concerning? ^Clarissa,1170702
1170707,"Puxa, tá demorando pro @33871 fazer promo de transferência dos pontos @AskAmex com bonus pra gente voar junto na @272440 hein? =(",395345,@395345 Hi Hildo. Is there something we can help you with? Pls do not release any personally identifiable information. ^Beth,1170705
1170711,@AskAmex Platinum,395346,@395346 Thx. Have you received your new Card? ^B,1170713
1170714,"@AskAmex Hi, so actually the address is correct, but I need to make sure I get the card by tomorrow morning. Is there any way to confirm that?",395346,@395346 Pls contact our New Accounts team@ 800-952-7560. They will be more than happy to help.,1170716
1170717,"@AskAmex They keep kicking me to cardmember services, who then kicks me back to New accounts, and then back and forth.",395346,@395346 I would suggest re-contacting our customer service team@8005284800 and escalate the issue to a supervisor.,1170718
1170712,"@AskAmex Hi - I was just approved for a card, and I'm trying to get shipping address fixed. I've spoken to 10 people in 20 minutes - help?",395346,@395346 Hi Michael. Which Card product were you approved for? Pls do not release any personally identifiable information. ^Beth,1170710
1170722,"Hey @131469 and @AskAmex , Please can we have the ability to add the Lloyds Duo AmEx cards to @49688 again? Soon as?",395347,@395347 Hi there. Looping in @129007 to see if they can assist. Thanks for reaching out to us. Enjoy your day.^In,1170720
1170725,@AskAmex when Finland + American Express = Apple Pay ?,395348,@395348 Hi. Do you need assistance w/ a U.S. based Amex card? Pls do not share any personal information. ^Clarissa,1170724
1172567,@AskAmex Charged fee twice at a money pass atm???,395798,@395798 do you have (please do not release any personal identifiable information)?^In,1172566
1172571,@AskAmex Prepaid bluebird,395798,"@395798 Pls contact our Bluebird team@877-486-5990, they will be more than happy to help.",1172572
1172575,@AskAmex It is a UK based account. Waiting until tmrw morning to talk to someone does not feel like a solution.,350412,@350412 Thx. Looping in @129007 for assistance. ^B,1172577
1172576,"@AskAmex Hi Beth, no. Spoke to one of your colleagues. She said it's out of spending pattern,but wasn't able to provide a solution.",350412,@350412 Do you have U.S. based account? Pls do not release any personally identifiable information. ^B,1172574
1172580,"@AskAmex hi, how can I authorize a payment that has been marked as 'out of spending pattern' and was therefore declined?",350412,@350412 Hi. Has the charge posted to your account? ^Beth,1172579
1172582,@AskAmex do the uber credits from Amex Plat work on ubereats?,395800,@395800 affiliated Uber Services such as UberEats restrictions may apply pls visit Uber for more information. ^Rachel,1172581
1172585,@AskAmex BlueBird,395801,"@395801 Pls contact our Bluebird team@877-486-5990, they will be more than happy to help.",1172587
1172586,@AskAmex I am having issues with an https://t.co/ubEII5YGJs subscription.  They have charged me twice and I am can't get them on the phone,395801,@395801 Hi there. Which U.S. based card do you have? Pls do not share any personal information. ^Clarissa,1172584
1172590,@AskAmex I'm available,280296,"@280296 Great! Please go to: https://t.co/crJMnNwi0H, log in, and select code:10236 and we will continue our conversation there. ^N",1172589
1172593,@AskAmex Hi - still need assistance with my SPG cards - how can I secure chat with you?,280296,@280296 Sorry for the delay. Pls let me know when you are available to chat ^N,1172591
1172595,@AskAmex Does your twitter support cover AmEx savings and CDs questions? I'm asking as a reporter doing research.,395802,@395802  for assistance. They're available 24/7. Have a great day!^In,1172594
1172599,@AskAmex Can you tell me the difference btwn centurion club and centurion lounge?  Was in Mx Cty and was surprised I had to pay for meal,309704,"@309704 Please let me know if I can assist you any further,otherwise have a great day. ^B",1172597
1172592,@AskAmex Just let me know how to initiate chat - tried earlier and they had no clue how to connect to you.,280296,"@280296 Hi there, I have great news regarding your investigation. You should see remediation within 3-5days on your SPG account ^N",1172602
1172604,"@AskAmex @116988 travel is the worst! dont book hotels through it, because they wont honor status/hotel points! &amp; nonrefundable👎👎👎👎",395803,@395803 They're available 24/7. Thanks for choosing American Express. Enjoy your day.^In,1172603
1173785,@AskAmex Its a blue bird card,396081,"@396081 Hi, it may take up to 8 days for a hold to fall off your Bluebird pre-paid card.",1173787
1173786,@AskAmex i have A transaction on my account that was voided im waiting for it to be put back on my account?,396081,"@396081 Hi there, Which U.S. based card do you have? Pls do not share any personal info. ^FD",1173784
1173789,@155025 @AskAmex Thank you for being awesome to me and my small businesses -I’m so grateful to have Amex purchasing power on my side!,396082,"@396082 Hi there, we are so happy to hear that. We do aim to please.",1173788
1173794,@AskAmex Q... how do I download SERVE transactions to CSV? thx!,396085,@396085 Good Afternoon. Please call us directly so we can walk you thru options. 800-954-0559; 24/7. Wishing you a great day! ^RK,1173793
1175122,@116988 can you offer no foreign fee on blue cash every day card without annual fee?,297099,"@297099 However, I will share your feedback.",1175121
1175125,"Hey @116988, I thought blue delta gives 1 mile per dollar, I made $234 purchase, but I got only 202 miles, why the difference?",297099,"@297099 •1 mile for every dollar in eligible purchases
Also keep in mind, the miles you earn is always a month behind.",1175124
1178356,@AskAmex does jewel count toward 3 percent cash back rewards for super markets and such? or is it only 1% cash back,397139,@397139 Its based on the merchant classification. We would have to review the charge when it post to your account.,1178359
1178358,@AskAmex by cycle do you mean my statement? if so yes. statement closed on october 20th. i made the purchase on september 29.,397139,@397139 The rewards you've earn for that transaction will reflect on your next statement. Your rewards are always a month behind.,1178355
1178362,@AskAmex no its not. ive had it for about 5 months. already have about 21$ in rewards,397139,@397139 The charge you are referring to has your cycle closes? Your rewards are always a month behind.,1178361
1178363,"@AskAmex hi, i made a purchase last month at jewel and i should of got rewards dollars for it but it hasnt come up yet? why is that?",397139,"@397139 Hi there, is this a new account?",1178364
1178366,@AskAmex got approved for Delta gold card last night. How long until I can get my grabby paws on it? 😊,397140,@397140 If you need further assistance please let me know.,1178365
1178370,@AskAmex Its gold card......,397141,@397141 concerns to a supervisor. Thanks for choosing American Express.^In,1178372
1178371,@116988 At the time of activation of card incorrect information recieved for annual charges. Still struggling for resolution.,397141,@397141 Hi Sumit. Which Card product do you have? Pls do not release any personally identifiable information. ^Beth,1178369
1179592,@AskAmex https://t.co/5LWGxiYE0b,397419,@397419 Hi Shlok.Do you have time to chat securely through our website so I can look at your account? ^B,1179591
1179594,"@AskAmex Hi, it’s the silver card. The Serve Cash back",195934,@195934 No enrollment necessary as that is a benefit of that card. Specifics can be found at:,1179596
1179595,@AskAmex do I need to enroll for the cash back option on the serve or is it automatic on all purchases?,195934,"@195934 Hi Anastasha, thx for tweeting us. It depends on which of the Serve cards you applied for. ^Naomi",1179593
1180488,@AskAmex I enrolled my card and it showed up a 10% recurring statement credit offer on mobile bill payment.,397646,@397646 Hi there. Thx for reaching out to us. Are you referring to offer to save on your cell phone bill online? ^K,1180487
1181374,@AskAmex I am not able to see this offer any longer. Can you please provide this offer?,397646,@397646 Are you referring to the Save on your cell phone bill online get 10% back as a statement credit? ^K,1181373
1184543,@AskAmex Whatever button was on the website,398559,@398559  If you refereed the friend they would get an email informing them of the points that would be allocated ^Naomi,1184545
1184544,"@AskAmex I’m trying to refer a friend to the card, but they are only getting 50k mile bonus Vs the 70k when I send them the referral link",398559,"@398559 Hi Chelsey, thx for reaching out. Are you completing the referral via https://t.co/5RiaBBIBpg?  ^Naomi",1184542
1184548,@AskAmex  do you have to book flights with your delta miles card to get first bag free,398560,@398560  Pls let me know if you have additional questions. ^K,1184547
1184922,"@AskAmex Yes, that would be great. Thank you",180058,@180058 code: 11133 and we will continue our conversation there. ^In,1184921
1184925,@AskAmex Yes,180058,@180058 Thanks. Do you have time to chat securely through our website so I can look at your account? ^In,1184924
1184927,@AskAmex I have not received a referral bonus for a successful referral made in April. SPG personal.,180058,@180058 Good morning. Sorry to hear this. Are you registered online?^In,1184926
1184931,@AskAmex,398618,@398618 No personal or identifiable information please.^In,1184930
1184936,@AskAmex Thank you. They were able to help me out.,181358,@181358 You're Welcome. Have a nice day.,1184938
1184937,"@AskAmex I got a text from one of your numbers, but I don't have a card. Called your 1-800 number, but when she transferred me, I ended up getting a ""get a free Walmart gift card"" msg, and the guy who finally answered was NOT Amex. How can I contact your fraud dept for real?",181358,@181358 Good afternoon. Please call 888-800-5234. They're available 24/7. Sorry for the inconvenience.^In,1184935
1186147,"@AskAmex No, I'm not a customer. Any other method?",398911,@398911 They're available 24/7. Sorry for the inconvenience.^In,1186149
1186148,@AskAmex So I'm still receiving emails about a stranger's account. Someone at your company able to rectify?,398911,@398911 Hi.I apologize for any inconvenience.Do you have an American Express account where we could Live Chat? ^Beth,1186146
1186152,@AskAmex Disappeared! 😡😡😡😡is your website glitching out now?,398912,@398912  department at 1-800-297-7500 open 24 hours a day/ 7 days a week. Have a great day! ^ K,1186151
1186156,"@AskAmex It's a business card, does it make a difference? There's no online tab",398912,@398912 It doesnt matter if it's a business or personal Card. Are you logged into your account ?^K,1186154
1186160,@AskAmex There's no online chat function anymore and I can't find where I can send you a secure message. How can I contact you?,398912,"@398912 the top right corner of your screen. From there, you can choose the “Online” tab and “Start Live Chat”. ^K",1186158
1186163,@AskAmex I got an email offer to upgrade my Blue Rewards card but I didn't take advantage. Any clue of that will be offered again soon? Thx.,177780,"@177780 Hi there, regrets we are not privy to that information at this time. Pls check back at a later date.",1186162
1186165,@AskAmex I'd like to buy gift cards in bulk. Is there a way to do this for $20 denomination?,398913,"@398913 Hi Ali, thx for tweeting us. We're happy to help. Pls call Gift cards-1877-297-4438; Mon- Sun 8am-12am ET for assistance ^N",1186164
1186602,@AskAmex can someone please help me with my missing Skymiles bonus? It has been 7 mths. Multiple calls and tweets. Please help @Delta,352813,"@352813 Hi Steve, thx for tweeting us. Have you escalated your concern to a supervisor? ^Naomi",1186603
1187025,@AskAmex Hi I got connected with an agent and information added to my card thanks,399126,"@399126 Hi, I am so happy to hear your issue has been resolved. If we can help with anything in the future, please let us know.",1187024
1187027,@AskAmex I call customer support but do not know how to connect to a live agent. Help!!!,399126,"@399126 Hi there, how may I help? ^fd",1187026
1187029,@AskAmex I’ve called to cancel the baggage insurance 6 times. I keep getting misdirected or hung up on. Very frustrating.,399127,"@399127 Hi there, is this the number you're dialing?800-645-9700",1187028
1187031,@AskAmex Ok shared SM # w/ Delta,352813,@352813 if you’d like we can chat securely through our website so I can look at your account? ^fd,1187032
1187033,@AskAmex On the road will have to later,352813,"@352813 Ok, pls let us know when you are available.",1187034
1187036,@AskAmex I don’t know how this works. Is someone out there?,399128,@399128 Hi. Is there something I can help you with? Pls do not release any personally identifiable information. ^Beth,1187035
1187697,@AskAmex,399283,"@399283 Hi there, how may I help? ^fd",1187696
1188366,@AskAmex I spoke to “Jose” at Membership Rewards who claimed to be a supervisor… he said he couldn’t do anything for me (cc @116988),399457,@399457 Why were the points taken away?,1188368
1188367,@116988 I am going to Tweet every day about your poor service https://t.co/i04uJw0dWO,399457,"@399457 Hi there, I am so sorry to hear that. Have you escalate the issue to a supervisor?",1188365
1188371,"@AskAmex Hi. Can I get access to Las Vegas lounge with a @123555 Elite AmEx? If not directly, can I pay for access? Thanks.",265036,@265036 Non-premium Card Members are no longer able to purchase day passes.Thank you. ^B,1188369
1188375,"@AskAmex I have merchant accounts with BOA, which does not include AMX",399458,@399458 Pls contact our merchant service team@800-528-5200. They will be more than happy to help.,1188378
1188379,@AskAmex I did and can't get past the automated services.. I will try to get them again..,399458,"@399458 They are available: Monday - Friday
 8:00 a.m. to 8:00 p.m. ET",1188380
1188377,"@AskAmex
I keep getting texts and emails from your merchant services department. All are asking.I don't have a pass code or account number.",399458,"@399458 Hi there, are you currently an Amex merchant?",1188374
1191643,@AskAmex today I received 10 text txt msgs about the same charge. Pls fix your system.,400076,@400076 If you need further assistance please let me know.,1191642
1191647,@AskAmex,400077,"@400077 Hi there, how may I help?",1191646
1192946,@AskAmex Cust serv assured me an erroneous payment wouldn’t be processed. It was. Account went over drawn. Rep denied prior convo ever took place.,358556,@358556 Did you escalate the issue to a supervisor?,1192947
1008170,"@116988 @AskAmex Sadly I have to take back last statement. @AskAmex now denying all they told me over weekend, leaving me with major payment issue.",358556,"@358556 Hi there, what exactly is the issue you're having?",1192945
1192949,@AskAmex No change after uninstalling and reinstalling. Even did a restart of the device.,400305,@400305 Please call us directly so we can troubleshoot with you on the phone; 8005284800; 24/7. ^RK,1192951
1192950,@AskAmex is the “message us” feature down on the Amex App for iOS?,400305,@400305 problem persists. ^K,1192948
1193370,@AskAmex Tried to use concierge autorecommended I call back later unless it was urgent - Best practice would be a hold your place in line calll back,306997,@306997 Our apologies you had this experience and we do appreciate your feedback for future enhancements. Pls enjoy your evening.,1193368
1193372,.@AskAmex why do cable/power companies have hold your place in line callback features but @116988 concierge suggests I try later?,306997,@306997  Perhaps I can help. Can you pls tell me the general nature of your concerns.^K,1193371
1194474,@AskAmex How do you delete a tweet,400664,@400664 Pls visit- Twitter's FAQ at:  https://t.co/obgncI6B7q Have a great night. ^Naomi,1194473
1194478,@AskAmex,400665,@400665 Hi. Is there something I can help you with? ^Beth,1194477
1196047,"@AskAmex  When is interest charged on Charge Cards with Pay Over Time, Sign and Travel, etc. From the Due Date or from the Closing Date?",401031,@401031 Hope this helps. ^Naomi,1196046
1196054,@AskAmex Of course but that isn't my question. But thanks.,401031,"@401031 Interest is accrued from the Due date. Enjoy your day,^In",1196055
1196056,@AskAmex Thanks!,401031,@401031 You’re welcome. If you need us in the future we are just a tweet away!^In,1196057
1197114,@AskAmex any idea when the membership rewards site will be back up? https://t.co/dtXjPHbQLk,401280,@401280 I was able to access the Membership Rewards site. I would suggest trying using a another internet browser.,1197113
1201104,"@AskAmex Hi, I lost my Priority Pass Select card. Can you help me get a replacement card, or how would I go about obtaining that?",402224,@402224 They're available 24/7. Sorry for the inconvenience.^In,1201103
1201107,@AskAmex,402225,@402225 Hello. I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^RK,1201106
1201109,"@AskAmex seems to be some serious issue with amex gift card site, I'm not able to buy gift card online",402226,@402226 Good Morning Sameer and sorry for the issues. Can you try clearing your cache and using another browser? ^RK,1201108
1202282,@AskAmex Yes.  I have a us amex card and am traveling in Europe. Just landed in London. Received a fraud alert to call a couple of hours ago,402479,@402479 Can you try our collect number at 3363931111; 24/7. Let me know if this works. ^Rachel,1202284
1202285,@AskAmex It doesn’t. I tried it. It gives me a Vodafone message saying this number cannot be reached,402479,@402479 Please try calling 8005284800 and if that doesn't work- 6234923344; 24/7. ^RK,1202287
1202286,@AskAmex No go. But finally made it happen. Called the London corporate amex office who transferred me.,402479,@402479 Ok and sorry about that. Glad you were able to get in touch with us. ^Rachel,1202288
1202283,@135993 @askamex @129007 how do I call US fraud protection from a UK mobile phone? I cannot find a way to make a collect call,402479,@402479 Good Morning. Is this concerning a US Amex Card? I want to make sure I provide you with accurate information. ^Rachel,1202280
1202292,"@AskAmex Hi,can I have a saving acct of AMEX in U.S as a non resident alien w/o SSN?",402481,@402481 They're available 24/7. Enjoy your day.^In,1202291
1202295,"@AskAmex platinum member here flying out of PHL this evening, will the new centurion lounge be open?",402482,@402482 Hi there. It appears that the lounge is not open as of yet. Feel free to reach out to us in the future. Safe travels. ^Rachel,1202294
1202297,@AskAmex Hello there - Your https://t.co/0RU01LqJP7 site is great. Is there an APP for iPhone which is in the making ?,402483,@402483 see if anything changed. Enjoy your day.^In,1202296
1202302,@AskAmex UK.,402484,@402484 Looping in @129007 who should be able to answer your questions. We appreciate you reaching out. ^Rachel,1202304
1202303,@AskAmex Do you get bonus Avios for a supplementary card?,402484,@402484 Hi Andrew. Is this concerning a US Amex Card? I want to make sure I can help. ^Rachel,1202301
1202306,@AskAmex Hi! How come that AMEX cards in Sweden cannot be used with Apple Pay when AMEX cards in other countries are eligible?,402485,@402485 Good Morning. We currently only have US Amex Card specifics. Please call the number on the back of your card for details. ^RK,1202305
1202308,@154473 @AskAmex AskAmex - Can you advise me.,402486,@402486 Hi there. Looping in @134966 who should be able to answer your q's. We currently only have access to US specifics. ^RK,1202307
1202312,@AskAmex It’s a Bluebird card linked to American Express. If I never receive this item which is most likely. Do i get my money back after?,402487,@402487 You would need to initiate a dispute and we would contact the merchant on your behalf. Please let me know if other q's. ^RK,1202314
1202313,@AskAmex I need help with a recent purchase,402487,"@402487 Hello. Once the charge is processed, we can not stop it, but can dispute it. What type of Amex Card is this concerning?^RK",1202311
1146524,@AskAmex Mailed the details in the morning still no reply ..great service..highly appreciable,389856,@389856 Please allow them time to research and get back to you. We appreciate you reaching out to us. ^RK,1202315
1202317,@AskAmex,402488,@402488 If you’d like we can chat securely through our website so I can look at your account? ^RK,1202316
1202320,"@AskAmex hey, how I can get statements for old costco card?",402489,"@402489 Good morning, thanks for tweeting. Please contact Citi @ 866 241 8684 for further assistance. Enjoy the rest of your day! ^In",1202319
1202331,@AskAmex British airways website showing charges in usd only but one of my friend told me that better to check as it’s non Usa website. I hv amex,262313,"@262313 As long as it is in US dollars you are all set. If you did use your card overseas, your card would be assessed a fee. ^RK",1202330
1202334,@AskAmex quick question if I book flight ticket on the @3508 using my amex card Usa will it attract foreign transaction fee,262313,@262313 It will depend on your card type as some of our cards do not incur a fee. Please let me know if other q's. ^Rachel,1202333
1202336,@AskAmex On my Amex phone app it says either “pay it” or “plan it” near some expense entries.  What does that mean?  Are the payments being made?,389852,"@389852 paid over the duration of the plan. For more info pls visit https://t.co/IByQfEeARc or call 800-528-4800, 24/7.",1202337
1202344,@AskAmex when does Centurion PHL open? Traveling this week and would love to check it out,178308,@178308 Hi. We do not have a date as to when it will be open. Feel free to reach out to us in the future for an update. Enjoy your day! ^RK,1202343
1202346,"@AskAmex Yes, case number GC2ITJ4. I got Amex’s referral confirmation email and my friend did got approved from the referral I sent the same day.",402493,"@402493 Please allow me some time to research this, I will Direct Message you the findings. Please be sure you are following us. ^RK",1202348
1202347,"@AskAmex 10 weeks ago, I referred my friend through Amex to sign up for SPG Amex, which he got approved, but I never got my referral bonus!😡",402493,@402493 Good Morning and sorry for the issues. Have you called us to initiate an investigation as to why points not issued? ^Rachel,1202345
1203313,"@AskAmex Hi! I recently got an AMEX via Flying blue, I’d like to know which day of the month the balance of my card will be deducted?",399770,@399770 Please call the number on back of the card for assistance. Enjoy your day.^In,1203312
1203316,@AskAmex Hi I'm in the U.K.,402684,@402684 Looping in @129007 who should be able to help. ^RK,1203318
1203317,@AskAmex why am I being charged for card membership when I was getting free lifetime membership,402684,@402684 Hi there. I would be happy to research. What type of US Amex Card is this referring to? ^Rachel,1203315
1203321,"@AskAmex where can I find an Amex friendly ATM in Odense, Denmark?",402685,@402685 I was able to find several in Odense. Please let me know if other q's. Safe travels! ^Rachel,1203320
1203324,@AskAmex Booked 4 hotel rooms via phone just to find out the 5x rewards are only available online?! Created a huge mess.,402686,@402686 including The Hotel Collection have to be booked with https://t.co/RCCEWNekpw. Thanks for choosing American Express.^In,1203323
1203327,@AskAmex Not yet it's still a while b4 we go and Decide when to come back,402687,@402687 Please check with the airline to see their policy on cancellations. We're just a tweet away if any other q's. ^RK,1203330
1203329,@AskAmex I'm wondering what's the return Policies on flights that's after 24 hour time limit?,402687,"@402687 Hi there. It is up to the merchant, as we can not override their policy. Have you reached out to them directly? ^RK",1203326
1203332,"@116988
Hello",402688,@402688 Hi there and sorry for the issues. Are you referring to a GiftCard or a Serve/ BlueBird PrePaid Card? ^Rachel,1203331
1203334,@AskAmex can you please find another way to release the hold off my funds faster than 8 days!,402689,@402689 Good Morning. Is this concerning a PrePaid Card? ^Rachel,1203333
1204049,@AskAmex,402845,@402845 No personal or identifiable information please.^In,1204048
1204053,"@AskAmex @402846 In other words, ""Yes.""",402847,@402847 No personal or identifiable information please.^In,1204055
1204057,"@AskAmex Dear @AskAmex bot,

Your reply makes no sense. I wasn't even talking to you.",402847,"@402847 that contains a Claims Resolution provision which explains how claims can be resolved.
Have a great day. ^Naomi",1204058
1204054,"@402848 @50950 @AskAmex Question: Do you have arbitration in your consumer contracts? If yes, I'm out",402846,"@402846 Hi there, thanks for reaching out. Please call the number on back of the card for assistance. Enjoy your day.^In",1204052
1204065,"@116988 @AskAmex Yes, please. Someone needs to assist with this!",402849,@402849 Please call the number on the back of your card so we can look into this for you. ^RK,1204063
1213228,"Really angry @AskAmex who tells me one thing on the phone yesterday, &amp; today tells my wife something completely different!! #BadBusiness",404760,"@404760 better assist, please advise the general nature of your concern. No personal or identifiable information please.^In",1213227
1213231,@AskAmex is there a Mexico twitter user for amex ?,404761,"@404761 Good Afternoon. We do not have a Twitter handle for Mexico. For questions, we would need you to call us directly. ^RK",1213230
1213233,"@AskAmex Not looking for account specific info, just looking for info regarding timeframes and posting of credits.  Specifically, how can one see pending transactions to ensure that they have been submitted by the other party, and how long does it typically take to post a refunded amt?",404762,@404762 can typically take up to 7 days. All the best. ^Clarissa,1213232
1213236,@AskAmex Can you answer bluebird amex questions?,404762,"@404762 Hi. For account specific inquiries regarding your Bluebird card pls all 877-486-5990, 24/7. All the best. ^Clarissa",1213235
1214250,@AskAmex I want to block Golds Gym from charging my AMEX Gold Card.,277352,@277352 Have they charged you before? ^Clarissa,1214253
1214251,@AskAmex I canceled my account in August and they are still charging my account a monthly membership fee. (latest charge today),277352,@277352 Do you have access to your account online? ^Clarissa,1214254
1214255,@AskAmex Yes but I cannot talk to a human since your internal systems are down.,277352,@277352  Do you have time to chat securely online with me? ^Clarissa,1214256
1214258,@AskAmex No i don't I have a meeting now. I will call later.,277352,@277352 Ok. Thanks for tweeting. Have a great day. ^Clarissa,1214259
1214252,@AskAmex Yes. I called your customer service line and they asked me to call back In three hours. That is complete insane for #amex,277352,@277352 Which card? What is the general nature of your concern? ^Clarissa,1214249
1214261,Oh great - all @AskAmex internal customer systems are down for a three hour “upgrade” - who upgrades at noon on a Wednesday?,277352,@277352 Hi. Is this concerning a U.S. based card? Pls do not release any personal information. ^Clarissa,1214260
1214263,@AskAmex Why cant we change from one amex product to another. For instance everyday amex to everyday blue cash amex?,404979,@404979 to view your options. Enjoy your day.^In,1214262
1214273,@AskAmex Hi for my blue sky account. Yes I’m using the updated app,404980,"@404980 If it is pending, it should show right above Recent Activity. Please let me know if I can help with something. ^RK",1214275
1214276,@AskAmex How would I be able to track the pending charge to get notifications on if/when it posts?,404980,@404980 Depending on the amount you may be able to set up an alert. Please log into your account and select Account Services. ^RK,1214277
1214274,@AskAmex hi there used to be a feature to track pending charges. Is that gone?,404980,@404980 Hi there. What type of Amex Card are you referring to and are you using the most up to date app? ^Rachel,1214272
1214279,@AskAmex Every Day Card,245782,@245782 They're available 24/7. Sorry for the inconvenience.^In,1214278
1214267,@AskAmex How often do my rewards point accrue? Thanks,245782,@245782 Hi there. Which U.S. issued Amex Card product do you have (please do not release any personal identifiable information)?^In,1214281
1214283,@askamex I need a number where I can actually speak to someone and not an automated system!,404981,@404981 Hi Blake. Which U.S. based card do you have? Please do not release any personal information. ^Clarissa,1214282
1214286,@AskAmex Is the Amex site down?. I was trying to login to https://t.co/eXHr2bVpLx but it gives me an error backend system is not responding,404982,@404982 please contact our Digital Assist Team at 800-297-7500. They're available 24/7. Enjoy your day.^In,1214285
1214290,"@AskAmex No, the cards are being shipped to my primary address.  I currently have my mail forwarded from that address to a different one.",404983,@404983 You would need to reach out to the USPS directly to see if they can. Since they are in a white envelope may not know. ^RK,1214289
1214268,"@AskAmex Hi, will Amex allow shipments containing inactivated cards to be forwarded by the USPS?",404983,@404983 Hi there. Is this concerning cards that were not delivered to the correct address? Have you reached out to the USPS? ^RK,1214291
1215363,@AskAmex how can talk to agent via chat? I am having a hard time trying to get through the phones,405196,@405196 do you have (please do not release any personal identifiable information)?^In,1215362
1215365,@AskAmex No worries! I got through! Thank you for responding! 😊,405196,@405196 You’re welcome. If you need us in the future we are just a tweet away!^In,1215366
1215368,"@AskAmex Yes. I signed up for the card in early Apr, and met the spending minimum months ago",405197,"@405197 We do have a specialized team that is handling these bonus points. If a case has been opened, please allow us time to research.",1215370
1215371,@AskAmex This is the first time I contacted you regarding this issue. can you please help to open a ticket to look into this? thanks,405197,"@405197 We can not open a ticket, but if an investigation is opened, please allow us time to review. Were you given a case number? ^RK",1215372
1215373,"@AskAmex I did not contact Amex regarding this issue before, so no case was opened. this is the first time I contacted Amex",405197,@405197 I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^RK,1215374
1215375,@AskAmex yes,405197,@405197 Great. Please go to https://t.co/crJMnNwi0H log in and select code 10237  and we will continue our conversation there. ^RK,1215376
1215369,@AskAmex hi my AMEX SPG sign up bonus has not been posted. can you look into this for me?,405197,@405197 Hi there. Has the timeframe passed and have you contacted us directly to look into? ^Rachel,1215367
1215380,@AskAmex Awesome! Thank you,405198,@405198 You’re welcome. If you need us in the future we are just a tweet away!^In,1215382
1215381,"@AskAmex Good morning
Quick question if I purchase gas at chevron gas station will it still get rewards with my blue cash back everyday?",405198,@405198 Chevron shows qualifying. Have a great day.^In,1215379
1217012,"@AskAmex hello, can I apply for a credit card without a SSN? I'd only have a tax identification number.",405576,@405576 Hi. For info pls call our Apply by Phone team @ 877-621-2639 6:00 a.m. - 2:00 a.m. ET / 7 days a week. All the best. ^Clarissa,1217011
1218204,Hey @AskAmex need to ask a question. DM?,405829,"@405829 Good morning. I can DM, but since it is not secure, please no account specific inquiries. ^In",1218203
1218958,@AskAmex I tried to make an account for BlueBird and it won’t allow me to. It says it’s unable to make me an account and has for 5 days.,406005,@406005 They’re available 24/7. Sorry for any inconvenience.^In,1218957
1219058,@AskAmex I have the Serve Card,406021,"@406021 Regrets, Serve cards do not have the ability to request/order checks. Pls visit:  https://t.co/GgIz7aNFW4 for benefit details",1219060
1219059,@AskAmex how do I order blank checks? I need a blank check in order to get a debt card from work.,406021,@406021 Hi there. Which U.S. issued Amex Card product do you have (please do not release any personal identifiable information)?^In,1219057
1219062,"@AskAmex I received the mail Says ""annual security check up"". Is that correct that you sent this?",406022,@406022 __email__ so that we may review. Appreciate your vigilance.^In,1219061
1219873,@AskAmex I have been waiting for my skymiles bonus on my Delta Gold card for 5 months now.  Repeated called haven't worked.  Help please?,406204,@406204 Good morning. Sorry to hear this. Which offer are you referring to?^In,1219872
1214266,@AskAmex Hi Amex Does Amex get involved with the community? Such as helping private schools with fundraising?,406205,@406205 https://t.co/zhrmleO9C5  for assistance. Have a great day.^In,1219875
1220738,@AskAmex Thanks for the information!! I'm all set now!,406429,"@406429 You're welcome.If we can assist you in any way in the future,pls let us know.Enjoy your weekend.",1220740
1220739,@AskAmex How do I request/order an additional Serve card?,406429,"@406429 Hi Max. You can add them by following these steps: Log into site, Hover over Plan &amp; Manage, click Family/ Sun-Account, click Add.",1220737
1220743,"@AskAmex Yes, I would be able to.",406430,@406430 Great. Please go to https://t.co/crJMnNwi0H log in and select code 10237  and we will continue our conversation there. ^RK,1220745
1220744,"@AskAmex It's been over 6 months &amp; 3 calls to AmEx CS, still missing my 25K+10K SPG sign-up bonus points. When can I expect them to show up?",406430,"@406430 Hi, I would be happy to investigate. Do you have time to chat securely through our website so I can see your account? ^RK",1220742
1220964,@AskAmex Yes because the balance hasn’t dropped .,312716,@312716 Monday-Friday 9a-12a &amp; Saturday-Sunday 10a-6:30p ET. All the best. ^Clarissa,1220966
1220965,@AskAmex It’s platinum,312716,@312716 Did you want to check if your points were credited for charges? ^Clarissa,1220963
1220969,"@AskAmex good morning ! I wanted to reach out because I’ve use points for cover for charges, and just making sure it reflects automatically how much I owe including the points  ?",312716,@312716 Hi. Which U.S. based card is this concerning? Please do not share any personal information. ^Clarissa,1220968
1220971,"@AskAmex Hi, is there some way I can research a possible charge from approximately 8-10 years ago?",406483,"@406483 Hi. No, we only maintain records for 7 years. Thanks for tweeting. Have a nice day. ^Clarissa",1220970
1220973,"@154473 @AskAmex Hi, Can I get #amexdell added to my card?",406484,"@406484 Hi. This particular offer had an enrollment cap and the cap was met early on in the launch. If we can assist you in any way in the future, pls let us know. Enjoy your weekend. ^B",1220972
1222545,@AskAmex,406870,@406870 Happy Wednesday! Can I help with something? ^Rachel,1222544
